payment_id,invoice_key,payment_date,amount,payment_method
21632,19691,2023-10-18,748.52,Direct Debit
21633,19692,2023-09-06,748.52,Bank Transfer
21634,19693,2023-10-01,748.52,Card
21635,19694,2023-11-17,748.52,Direct Debit
21636,19695,2023-11-30,165.05,Direct Debit
21637,19695,2023-12-10,111.89,Bank Transfer
21638,19695,2023-12-18,126.49,Direct Debit
21639,19696,2024-01-16,748.52,Direct Debit
21640,19697,2024-01-30,748.52,Direct Debit
21641,19698,2024-03-04,748.52,Direct Debit
21642,19699,2024-03-29,748.52,Bank Transfer
21643,19700,2024-05-07,748.52,Bank Transfer
21644,19702,2024-07-01,748.52,Bank Transfer
21645,19703,2024-07-28,748.52,Direct Debit
21646,19704,2024-09-03,748.52,Direct Debit
21647,19705,2024-09-29,748.52,Bank Transfer
21648,19706,2024-11-03,89.33,Direct Debit
21649,19706,2024-11-12,67.41,Card
21650,19706,2024-11-13,106.49,Direct Debit
21651,19707,2024-12-11,748.52,Other
21652,19708,2024-12-24,748.52,Direct Debit
21653,19709,2024-10-25,223.14,Direct Debit
21654,19710,2024-11-21,223.14,Bank Transfer
21655,19712,2024-06-11,270.65,Direct Debit
21656,19713,2024-07-02,270.65,Direct Debit
21657,19714,2024-08-09,270.65,Direct Debit
21658,19715,2024-09-06,270.65,Direct Debit
21659,19716,2024-10-01,270.65,Bank Transfer
21660,19717,2024-11-01,104.6,Direct Debit
21661,19717,2024-11-08,68.49,Direct Debit
21662,19717,2024-11-17,69.35,Direct Debit
21663,19718,2024-12-02,80.31,Direct Debit
21664,19718,2024-12-12,113.15,Direct Debit
21665,19719,2025-01-03,270.65,Direct Debit
21666,19720,2024-11-14,366.75,Bank Transfer
21667,19721,2024-11-28,366.75,Direct Debit
21668,19722,2025-01-01,366.75,Card
21669,19723,2023-05-18,222.48,Bank Transfer
21670,19724,2023-06-16,222.48,Direct Debit
21671,19725,2023-07-16,222.48,Direct Debit
21672,19726,2023-08-10,222.48,Other
21673,19727,2023-09-07,222.48,Direct Debit
21674,19728,2023-10-09,222.48,Direct Debit
21675,19729,2023-11-11,222.48,Bank Transfer
21676,19730,2023-12-14,222.48,Direct Debit
21677,19731,2024-01-07,78.27,Direct Debit
21678,19731,2024-01-14,144.21,Direct Debit
21679,19732,2024-02-07,43.16,Direct Debit
21680,19732,2024-02-12,91.91,Direct Debit
21681,19733,2024-03-05,222.48,Card
21682,19734,2024-04-12,222.48,Bank Transfer
21683,19735,2024-05-12,222.48,Direct Debit
21684,19736,2024-06-05,78.27,Bank Transfer
21685,19736,2024-06-15,66.01,Other
21686,19736,2024-06-21,78.2,Bank Transfer
21687,19737,2024-07-11,222.48,Direct Debit
21688,19738,2024-08-09,222.48,Direct Debit
21689,19739,2024-09-03,222.48,Bank Transfer
21690,19740,2024-10-05,222.48,Direct Debit
21691,19741,2024-11-05,222.48,Direct Debit
21692,19742,2024-12-06,222.48,Direct Debit
21693,19743,2025-01-03,39.27,Direct Debit
21694,19743,2025-01-11,41.92,Direct Debit
21695,19744,2023-07-12,84.95,Direct Debit
21696,19744,2023-07-16,60.96,Direct Debit
21697,19744,2023-07-30,82.38,Direct Debit
21698,19745,2023-08-16,228.29,Direct Debit
21699,19746,2023-09-15,75.28,Direct Debit
21700,19746,2023-09-25,96.11,Direct Debit
21701,19747,2023-10-19,64.96,Bank Transfer
21702,19747,2023-10-23,138.49,Bank Transfer
21703,19748,2023-11-16,228.29,Bank Transfer
21704,19749,2023-12-19,228.29,Direct Debit
21705,19750,2024-01-17,228.29,Direct Debit
21706,19751,2024-02-10,228.29,Card
21707,19752,2024-03-12,228.29,Card
21708,19753,2024-04-15,228.29,Other
21709,19754,2024-05-09,228.29,Direct Debit
21710,19755,2024-06-13,228.29,Direct Debit
21711,19756,2024-07-11,228.29,Direct Debit
21712,19757,2024-08-13,228.29,Bank Transfer
21713,19758,2024-09-10,228.29,Bank Transfer
21714,19759,2024-10-10,228.29,Direct Debit
21715,19760,2024-11-12,228.29,Direct Debit
21716,19761,2024-12-09,228.29,Other
21717,19763,2023-09-19,221.34,Direct Debit
21718,19764,2023-10-14,221.34,Bank Transfer
21719,19765,2023-11-18,221.34,Direct Debit
21720,19766,2023-12-10,221.34,Direct Debit
21721,19767,2024-01-16,79.54,Direct Debit
21722,19767,2024-01-25,99.61,Bank Transfer
21723,19768,2024-02-16,221.34,Direct Debit
21724,19769,2024-03-27,102.64,Direct Debit
21725,19769,2024-03-31,118.7,Direct Debit
21726,19770,2024-04-12,101.88,Direct Debit
21727,19770,2024-04-22,119.46,Card
21728,19771,2024-05-13,221.34,Card
21729,19772,2024-06-17,221.34,Direct Debit
21730,19773,2024-07-08,52.83,Bank Transfer
21731,19773,2024-07-12,44.79,Direct Debit
21732,19773,2024-07-16,45.24,Bank Transfer
21733,19774,2024-08-12,221.34,Direct Debit
21734,19775,2024-09-09,221.34,Direct Debit
21735,19776,2024-10-15,221.34,Bank Transfer
21736,19777,2024-11-11,221.34,Direct Debit
21737,19778,2024-12-11,221.34,Direct Debit
21738,19780,2024-07-05,145.1,Direct Debit
21739,19780,2024-07-08,76.75,Direct Debit
21740,19780,2024-07-11,104.82,Direct Debit
21741,19781,2024-07-05,326.67,Direct Debit
21742,19782,2024-07-26,326.67,Card
21743,19783,2024-08-25,55.65,Direct Debit
21744,19783,2024-09-03,76.98,Bank Transfer
21745,19784,2024-10-03,326.67,Bank Transfer
21746,19786,2024-11-19,326.67,Direct Debit
21747,19787,2025-01-31,326.67,Direct Debit
21748,19788,2023-06-27,213.53,Direct Debit
21749,19789,2023-07-25,213.53,Direct Debit
21750,19790,2023-08-27,213.53,Direct Debit
21751,19791,2023-09-25,213.53,Bank Transfer
21752,19792,2023-10-23,213.53,Direct Debit
21753,19793,2023-11-25,213.53,Direct Debit
21754,19794,2023-12-24,213.53,Direct Debit
21755,19795,2024-01-19,213.53,Direct Debit
21756,19796,2024-02-24,213.53,Direct Debit
21757,19797,2024-03-16,213.53,Direct Debit
21758,19798,2024-04-22,213.53,Direct Debit
21759,19799,2024-05-19,213.53,Direct Debit
21760,19800,2024-06-14,213.53,Direct Debit
21761,19801,2024-07-15,213.53,Bank Transfer
21762,19802,2024-08-12,213.53,Direct Debit
21763,19803,2024-09-17,213.53,Direct Debit
21764,19804,2024-10-14,213.53,Direct Debit
21765,19805,2024-11-17,213.53,Direct Debit
21766,19806,2024-12-15,213.53,Direct Debit
21767,19808,2024-01-15,489.59,Bank Transfer
21768,19809,2024-02-14,489.59,Card
21769,19810,2024-03-20,489.59,Direct Debit
21770,19811,2024-04-15,489.59,Direct Debit
21771,19812,2024-05-30,489.59,Direct Debit
21772,19813,2024-06-18,489.59,Card
21773,19814,2024-07-12,489.59,Bank Transfer
21774,19815,2024-08-19,489.59,Direct Debit
21775,19816,2024-09-14,489.59,Bank Transfer
21776,19819,2024-12-17,489.59,Direct Debit
21777,19821,2023-03-06,258.65,Direct Debit
21778,19822,2023-04-05,258.65,Direct Debit
21779,19823,2023-05-14,258.65,Direct Debit
21780,19824,2023-06-12,258.65,Card
21781,19825,2023-07-12,258.65,Card
21782,19826,2023-08-07,258.65,Direct Debit
21783,19827,2023-09-09,258.65,Direct Debit
21784,19828,2023-10-08,75.43,Direct Debit
21785,19828,2023-10-15,151.74,Direct Debit
21786,19829,2023-11-06,258.65,Direct Debit
21787,19830,2023-12-07,258.65,Direct Debit
21788,19831,2024-01-03,258.65,Direct Debit
21789,19832,2024-02-03,258.65,Direct Debit
21790,19833,2024-03-01,258.65,Bank Transfer
21791,19834,2024-04-01,61.55,Direct Debit
21792,19834,2024-04-05,47.22,Direct Debit
21793,19834,2024-04-17,49.71,Direct Debit
21794,19835,2024-05-01,258.65,Card
21795,19836,2024-06-04,82.87,Direct Debit
21796,19836,2024-06-14,66.33,Card
21797,19836,2024-06-12,74.46,Bank Transfer
21798,19837,2024-07-05,90.79,Direct Debit
21799,19837,2024-07-13,112.79,Direct Debit
21800,19838,2024-08-03,258.65,Direct Debit
21801,19839,2024-08-28,258.65,Direct Debit
21802,19840,2024-09-26,258.65,Card
21803,19841,2024-11-02,99.55,Direct Debit
21804,19841,2024-11-07,37.91,Direct Debit
21805,19841,2024-11-20,76.64,Direct Debit
21806,19843,2024-12-24,258.65,Direct Debit
21807,19844,2024-04-30,678.19,Direct Debit
21808,19847,2024-07-26,678.19,Direct Debit
21809,19848,2024-08-23,678.19,Direct Debit
21810,19849,2024-09-24,678.19,Bank Transfer
21811,19850,2024-10-29,678.19,Bank Transfer
21812,19851,2024-11-18,678.19,Direct Debit
21813,19852,2024-12-24,678.19,Bank Transfer
21814,19853,2023-03-28,113.46,Direct Debit
21815,19854,2023-04-20,113.46,Direct Debit
21816,19856,2023-06-19,113.46,Direct Debit
21817,19857,2023-07-19,113.46,Direct Debit
21818,19859,2023-09-20,113.46,Direct Debit
21819,19860,2023-10-21,113.46,Direct Debit
21820,19861,2023-11-20,38.02,Other
21821,19861,2023-11-27,60.96,Card
21822,19862,2023-12-19,113.46,Direct Debit
21823,19863,2024-01-22,113.46,Direct Debit
21824,19864,2024-02-18,113.46,Bank Transfer
21825,19865,2024-03-20,40.67,Card
21826,19865,2024-03-26,72.79,Bank Transfer
21827,19866,2024-04-19,113.46,Direct Debit
21828,19867,2024-05-19,113.46,Direct Debit
21829,19868,2024-06-19,113.46,Direct Debit
21830,19869,2024-07-14,113.46,Direct Debit
21831,19870,2024-08-18,113.46,Direct Debit
21832,19871,2024-09-11,113.46,Direct Debit
21833,19872,2024-10-18,113.46,Direct Debit
21834,19873,2024-11-11,113.46,Bank Transfer
21835,19874,2024-12-14,113.46,Other
21836,19876,2024-04-08,701.87,Direct Debit
21837,19877,2024-05-05,701.87,Bank Transfer
21838,19878,2024-06-03,701.87,Direct Debit
21839,19879,2024-07-05,701.87,Bank Transfer
21840,19880,2024-08-05,136.98,Direct Debit
21841,19880,2024-08-13,150.0,Direct Debit
21842,19880,2024-08-17,167.96,Direct Debit
21843,19881,2024-09-05,701.87,Card
21844,19882,2024-10-01,701.87,Direct Debit
21845,19883,2024-11-01,701.87,Direct Debit
21846,19885,2025-02-14,701.87,Direct Debit
21847,19886,2024-07-17,379.49,Direct Debit
21848,19887,2024-08-09,379.49,Direct Debit
21849,19888,2024-09-08,379.49,Card
21850,19889,2024-10-15,379.49,Direct Debit
21851,19890,2024-11-10,379.49,Direct Debit
21852,19891,2024-12-07,379.49,Direct Debit
21853,19893,2023-07-15,251.21,Direct Debit
21854,19894,2023-09-13,251.21,Other
21855,19895,2023-08-05,251.21,Direct Debit
21856,19896,2023-09-03,251.21,Bank Transfer
21857,19897,2023-09-25,29.96,Direct Debit
21858,19897,2023-09-29,57.3,Bank Transfer
21859,19898,2023-10-27,251.21,Card
21860,19899,2023-11-25,251.21,Direct Debit
21861,19900,2024-01-03,251.21,Bank Transfer
21862,19901,2024-01-26,251.21,Direct Debit
21863,19902,2024-02-23,251.21,Card
21864,19903,2024-03-30,251.21,Direct Debit
21865,19904,2024-04-28,251.21,Direct Debit
21866,19905,2024-05-31,54.05,Other
21867,19905,2024-06-09,22.11,Direct Debit
21868,19905,2024-06-20,49.13,Direct Debit
21869,19906,2024-07-01,251.21,Card
21870,19907,2024-07-31,251.21,Direct Debit
21871,19908,2024-08-29,251.21,Direct Debit
21872,19909,2024-11-06,251.21,Card
21873,19910,2024-10-22,251.21,Direct Debit
21874,19911,2024-11-28,251.21,Direct Debit
21875,19912,2024-12-19,251.21,Direct Debit
21876,19913,2022-11-26,381.44,Direct Debit
21877,19914,2022-12-26,381.44,Bank Transfer
21878,19915,2023-01-30,381.44,Direct Debit
21879,19916,2023-02-23,381.44,Direct Debit
21880,19917,2023-03-26,381.44,Direct Debit
21881,19919,2023-05-25,381.44,Direct Debit
21882,19920,2023-06-25,381.44,Direct Debit
21883,19921,2023-07-21,381.44,Direct Debit
21884,19922,2023-08-24,381.44,Bank Transfer
21885,19923,2023-09-27,381.44,Direct Debit
21886,19925,2024-02-04,381.44,Direct Debit
21887,19926,2023-12-18,381.44,Direct Debit
21888,19927,2024-01-24,381.44,Bank Transfer
21889,19928,2024-02-20,381.44,Direct Debit
21890,19929,2024-03-24,381.44,Direct Debit
21891,19930,2024-04-25,381.44,Direct Debit
21892,19931,2024-05-24,381.44,Direct Debit
21893,19932,2024-06-17,120.71,Direct Debit
21894,19932,2024-06-20,170.2,Bank Transfer
21895,19933,2024-07-25,381.44,Direct Debit
21896,19934,2024-08-23,381.44,Direct Debit
21897,19935,2024-09-23,381.44,Bank Transfer
21898,19936,2024-10-16,381.44,Direct Debit
21899,19937,2024-01-21,249.96,Direct Debit
21900,19938,2024-02-19,249.96,Bank Transfer
21901,19939,2024-03-29,249.96,Direct Debit
21902,19940,2024-04-21,249.96,Direct Debit
21903,19941,2024-05-20,249.96,Direct Debit
21904,19942,2024-06-24,249.96,Direct Debit
21905,19943,2024-07-24,249.96,Bank Transfer
21906,19944,2024-08-21,249.96,Other
21907,19945,2024-09-22,249.96,Direct Debit
21908,19946,2024-10-24,249.96,Direct Debit
21909,19947,2024-11-14,249.96,Direct Debit
21910,19948,2024-12-17,249.96,Bank Transfer
21911,19949,2024-01-24,83.87,Bank Transfer
21912,19950,2024-02-19,83.87,Direct Debit
21913,19951,2024-03-17,39.76,Direct Debit
21914,19951,2024-03-26,44.11,Card
21915,19952,2024-04-23,83.87,Direct Debit
21916,19953,2024-05-18,83.87,Direct Debit
21917,19954,2024-06-17,35.14,Direct Debit
21918,19954,2024-06-26,48.73,Direct Debit
21919,19955,2024-07-24,83.87,Direct Debit
21920,19956,2024-08-23,19.69,Direct Debit
21921,19956,2024-09-01,20.21,Direct Debit
21922,19957,2024-09-18,83.87,Direct Debit
21923,19958,2024-10-14,83.87,Direct Debit
21924,19959,2024-11-18,83.87,Other
21925,19960,2025-01-28,83.87,Direct Debit
21926,19962,2023-12-14,971.83,Direct Debit
21927,19964,2024-02-14,971.83,Card
21928,19965,2024-03-14,971.83,Card
21929,19966,2024-04-11,107.3,Direct Debit
21930,19966,2024-04-15,188.81,Direct Debit
21931,19967,2024-05-11,971.83,Direct Debit
21932,19968,2024-06-17,971.83,Direct Debit
21933,19969,2024-07-10,971.83,Direct Debit
21934,19970,2024-08-08,971.83,Direct Debit
21935,19971,2024-09-14,971.83,Bank Transfer
21936,19972,2024-10-12,971.83,Direct Debit
21937,19973,2024-11-11,971.83,Direct Debit
21938,19974,2024-12-07,971.83,Card
21939,19976,2024-01-27,366.78,Card
21940,19977,2024-02-29,366.78,Direct Debit
21941,19978,2024-03-28,366.78,Direct Debit
21942,19979,2024-04-29,366.78,Direct Debit
21943,19980,2024-06-02,366.78,Direct Debit
21944,19981,2024-06-26,366.78,Direct Debit
21945,19982,2024-07-31,366.78,Bank Transfer
21946,19983,2024-08-25,366.78,Card
21947,19984,2024-09-26,366.78,Direct Debit
21948,19986,2024-11-24,366.78,Direct Debit
21949,19987,2024-12-25,366.78,Bank Transfer
21950,19988,2023-05-02,492.25,Direct Debit
21951,19989,2023-06-05,98.28,Direct Debit
21952,19989,2023-06-14,121.65,Bank Transfer
21953,19990,2023-07-03,492.25,Direct Debit
21954,19991,2023-08-01,492.25,Direct Debit
21955,19992,2023-08-29,492.25,Card
21956,19993,2023-09-25,492.25,Direct Debit
21957,19994,2023-10-28,492.25,Direct Debit
21958,19995,2023-11-28,492.25,Direct Debit
21959,19996,2023-12-30,147.84,Direct Debit
21960,19996,2024-01-03,131.09,Direct Debit
21961,19996,2024-01-05,163.27,Direct Debit
21962,19997,2024-01-29,492.25,Bank Transfer
21963,19998,2024-02-29,492.25,Direct Debit
21964,19999,2024-03-21,492.25,Direct Debit
21965,20001,2024-05-24,102.55,Direct Debit
21966,20001,2024-05-29,236.27,Bank Transfer
21967,20002,2024-06-28,492.25,Direct Debit
21968,20003,2024-07-22,55.23,Direct Debit
21969,20003,2024-07-25,111.53,Direct Debit
21970,20005,2024-09-22,492.25,Direct Debit
21971,20006,2024-10-24,492.25,Direct Debit
21972,20007,2024-11-19,492.25,Direct Debit
21973,20008,2024-12-24,492.25,Direct Debit
21974,20010,2024-08-15,30.76,Direct Debit
21975,20010,2024-08-21,10.51,Bank Transfer
21976,20010,2024-08-21,20.78,Bank Transfer
21977,20012,2024-10-12,100.78,Direct Debit
21978,20013,2024-11-11,29.47,Bank Transfer
21979,20013,2024-11-14,23.52,Direct Debit
21980,20013,2024-11-29,26.72,Bank Transfer
21981,20016,2024-06-20,188.45,Direct Debit
21982,20017,2024-07-19,46.8,Direct Debit
21983,20017,2024-07-26,29.64,Direct Debit
21984,20017,2024-08-06,66.87,Bank Transfer
21985,20018,2024-08-19,188.45,Bank Transfer
21986,20019,2024-09-15,38.75,Direct Debit
21987,20019,2024-09-24,71.25,Bank Transfer
21988,20020,2024-10-15,83.72,Direct Debit
21989,20020,2024-10-22,104.73,Bank Transfer
21990,20021,2024-11-14,188.45,Direct Debit
21991,20022,2024-12-14,188.45,Direct Debit
21992,20024,2023-02-01,200.27,Direct Debit
21993,20025,2023-02-25,200.27,Direct Debit
21994,20026,2023-03-29,200.27,Direct Debit
21995,20027,2023-05-04,200.27,Direct Debit
21996,20028,2023-05-30,30.51,Other
21997,20028,2023-06-02,23.61,Direct Debit
21998,20028,2023-06-05,38.42,Direct Debit
21999,20029,2023-07-02,70.55,Card
22000,20029,2023-07-08,129.72,Direct Debit
22001,20030,2023-07-28,200.27,Direct Debit
22002,20031,2023-08-24,200.27,Direct Debit
22003,20032,2023-09-27,200.27,Direct Debit
22004,20033,2023-11-01,200.27,Direct Debit
22005,20034,2023-11-27,200.27,Direct Debit
22006,20035,2023-12-29,200.27,Direct Debit
22007,20036,2024-01-27,200.27,Direct Debit
22008,20037,2024-03-01,200.27,Direct Debit
22009,20038,2024-03-23,200.27,Direct Debit
22010,20039,2024-04-27,200.27,Direct Debit
22011,20040,2024-05-20,200.27,Direct Debit
22012,20041,2024-06-20,200.27,Direct Debit
22013,20042,2024-07-27,200.27,Direct Debit
22014,20043,2024-08-20,200.27,Direct Debit
22015,20044,2024-09-26,200.27,Direct Debit
22016,20045,2024-10-19,200.27,Direct Debit
22017,20046,2024-11-22,200.27,Direct Debit
22018,20047,2024-12-16,200.27,Direct Debit
22019,20048,2023-10-27,796.91,Direct Debit
22020,20049,2023-09-09,796.91,Direct Debit
22021,20050,2023-10-18,796.91,Bank Transfer
22022,20051,2023-11-09,796.91,Bank Transfer
22023,20052,2023-12-18,796.91,Direct Debit
22024,20053,2024-01-08,796.91,Direct Debit
22025,20054,2024-03-25,796.91,Direct Debit
22026,20055,2024-03-13,796.91,Bank Transfer
22027,20056,2024-04-08,300.21,Other
22028,20056,2024-04-13,166.78,Direct Debit
22029,20056,2024-04-18,329.92,Card
22030,20058,2024-06-12,796.91,Direct Debit
22031,20059,2024-07-11,796.91,Bank Transfer
22032,20060,2024-08-08,796.91,Bank Transfer
22033,20061,2024-09-12,130.83,Direct Debit
22034,20061,2024-09-22,278.39,Direct Debit
22035,20062,2024-10-05,293.64,Direct Debit
22036,20062,2024-10-13,164.7,Direct Debit
22037,20062,2024-10-13,207.71,Direct Debit
22038,20063,2024-11-10,796.91,Direct Debit
22039,20064,2024-12-03,796.91,Bank Transfer
22040,20066,2024-12-10,456.07,Direct Debit
22041,20068,2023-08-07,392.66,Direct Debit
22042,20069,2023-09-05,392.66,Direct Debit
22043,20070,2023-10-21,392.66,Bank Transfer
22044,20071,2023-11-02,392.66,Direct Debit
22045,20072,2023-12-06,84.29,Bank Transfer
22046,20072,2023-12-14,128.87,Direct Debit
22047,20073,2024-01-03,392.66,Direct Debit
22048,20074,2024-02-02,392.66,Direct Debit
22049,20075,2024-03-19,392.66,Direct Debit
22050,20076,2024-04-04,392.66,Bank Transfer
22051,20077,2024-05-02,392.66,Direct Debit
22052,20078,2024-06-09,392.66,Bank Transfer
22053,20079,2024-07-06,392.66,Direct Debit
22054,20081,2024-09-15,392.66,Direct Debit
22055,20082,2024-10-06,392.66,Direct Debit
22056,20083,2024-10-27,392.66,Direct Debit
22057,20084,2024-12-04,392.66,Direct Debit
22058,20085,2025-01-03,143.72,Bank Transfer
22059,20085,2025-01-13,248.94,Card
22060,20086,2024-01-10,266.67,Direct Debit
22061,20087,2024-02-08,266.67,Direct Debit
22062,20088,2024-03-05,266.67,Bank Transfer
22063,20089,2024-06-19,266.67,Direct Debit
22064,20090,2024-05-04,266.67,Direct Debit
22065,20091,2024-06-06,120.21,Direct Debit
22066,20091,2024-06-09,46.48,Direct Debit
22067,20091,2024-06-22,99.98,Direct Debit
22068,20092,2024-07-05,266.67,Direct Debit
22069,20093,2024-08-08,266.67,Card
22070,20094,2024-09-17,266.67,Bank Transfer
22071,20095,2024-10-09,266.67,Direct Debit
22072,20096,2024-10-31,266.67,Bank Transfer
22073,20098,2025-01-07,266.67,Bank Transfer
22074,20099,2023-12-19,504.14,Other
22075,20100,2024-01-21,504.14,Direct Debit
22076,20101,2024-02-23,129.51,Other
22077,20101,2024-02-29,288.26,Direct Debit
22078,20102,2024-03-19,504.14,Direct Debit
22079,20103,2024-04-27,504.14,Other
22080,20104,2024-05-21,504.14,Direct Debit
22081,20105,2024-06-25,504.14,Direct Debit
22082,20106,2024-07-22,504.14,Card
22083,20107,2024-08-23,504.14,Direct Debit
22084,20108,2024-09-18,504.14,Bank Transfer
22085,20109,2024-10-19,504.14,Bank Transfer
22086,20110,2024-11-14,504.14,Direct Debit
22087,20111,2024-12-18,504.14,Direct Debit
22088,20113,2022-04-20,165.31,Direct Debit
22089,20114,2022-05-28,165.31,Bank Transfer
22090,20115,2022-06-19,165.31,Direct Debit
22091,20116,2022-07-28,165.31,Direct Debit
22092,20117,2022-08-28,165.31,Direct Debit
22093,20118,2022-09-20,165.31,Direct Debit
22094,20119,2022-10-19,165.31,Direct Debit
22095,20120,2022-11-24,165.31,Card
22096,20121,2022-12-17,165.31,Direct Debit
22097,20122,2023-01-25,165.31,Direct Debit
22098,20123,2023-02-19,34.44,Direct Debit
22099,20123,2023-02-24,52.45,Direct Debit
22100,20125,2023-04-20,165.31,Card
22101,20126,2023-05-21,165.31,Direct Debit
22102,20127,2023-06-21,165.31,Direct Debit
22103,20128,2023-07-17,165.31,Direct Debit
22104,20129,2023-08-22,21.86,Direct Debit
22105,20129,2023-08-25,29.51,Bank Transfer
22106,20130,2023-09-16,165.31,Direct Debit
22107,20131,2023-10-21,165.31,Direct Debit
22108,20132,2023-11-20,165.31,Direct Debit
22109,20133,2023-12-19,50.53,Direct Debit
22110,20133,2023-12-24,30.03,Direct Debit
22111,20133,2023-12-31,43.94,Direct Debit
22112,20134,2024-01-13,48.58,Direct Debit
22113,20134,2024-01-21,72.38,Direct Debit
22114,20135,2024-03-28,165.31,Direct Debit
22115,20136,2024-03-11,165.31,Direct Debit
22116,20137,2023-08-17,433.32,Direct Debit
22117,20138,2023-09-28,433.32,Direct Debit
22118,20139,2023-10-15,183.52,Direct Debit
22119,20139,2023-10-19,89.2,Card
22120,20139,2023-10-29,160.6,Direct Debit
22121,20140,2023-11-15,433.32,Direct Debit
22122,20141,2023-12-15,433.32,Direct Debit
22123,20142,2024-01-16,75.61,Direct Debit
22124,20142,2024-01-25,39.66,Direct Debit
22125,20142,2024-02-01,86.21,Card
22126,20143,2024-02-17,199.98,Direct Debit
22127,20143,2024-02-26,233.34,Direct Debit
22128,20144,2024-03-08,433.32,Direct Debit
22129,20145,2024-05-25,433.32,Direct Debit
22130,20146,2024-05-10,433.32,Direct Debit
22131,20147,2024-06-09,433.32,Card
22132,20148,2024-07-14,433.32,Bank Transfer
22133,20149,2024-08-06,136.68,Direct Debit
22134,20149,2024-08-12,296.64,Bank Transfer
22135,20150,2024-09-13,95.23,Direct Debit
22136,20150,2024-09-16,107.38,Direct Debit
22137,20151,2024-10-06,433.32,Direct Debit
22138,20152,2024-11-07,433.32,Card
22139,20155,2024-11-24,233.0,Direct Debit
22140,20156,2024-12-27,233.0,Direct Debit
22141,20157,2023-10-08,141.62,Other
22142,20158,2023-11-04,141.62,Direct Debit
22143,20159,2023-12-02,141.62,Direct Debit
22144,20160,2023-12-29,141.62,Bank Transfer
22145,20161,2024-02-03,141.62,Direct Debit
22146,20162,2024-03-08,141.62,Direct Debit
22147,20163,2024-04-03,141.62,Direct Debit
22148,20164,2024-04-29,141.62,Card
22149,20165,2024-06-06,141.62,Direct Debit
22150,20166,2024-07-03,141.62,Direct Debit
22151,20167,2024-08-02,141.62,Direct Debit
22152,20168,2024-08-31,141.62,Direct Debit
22153,20169,2024-09-28,141.62,Direct Debit
22154,20170,2024-10-29,141.62,Direct Debit
22155,20171,2024-12-03,141.62,Direct Debit
22156,20172,2024-12-27,141.62,Direct Debit
22157,20173,2024-01-15,123.14,Direct Debit
22158,20174,2024-02-17,123.14,Bank Transfer
22159,20175,2024-03-21,123.14,Direct Debit
22160,20176,2024-04-28,123.14,Direct Debit
22161,20177,2024-05-13,123.14,Direct Debit
22162,20178,2024-06-09,123.14,Direct Debit
22163,20179,2024-07-16,123.14,Direct Debit
22164,20180,2024-08-18,123.14,Direct Debit
22165,20181,2024-09-25,123.14,Direct Debit
22166,20182,2024-10-11,123.14,Direct Debit
22167,20183,2024-11-07,47.12,Direct Debit
22168,20183,2024-11-10,76.02,Direct Debit
22169,20184,2024-12-12,123.14,Direct Debit
22170,20186,2023-02-27,679.96,Direct Debit
22171,20187,2023-03-26,679.96,Direct Debit
22172,20188,2023-04-25,154.64,Direct Debit
22173,20188,2023-04-28,121.74,Direct Debit
22174,20188,2023-05-15,133.68,Bank Transfer
22175,20189,2023-05-31,679.96,Bank Transfer
22176,20190,2023-07-04,679.96,Bank Transfer
22177,20191,2023-07-27,90.6,Direct Debit
22178,20191,2023-07-30,37.61,Direct Debit
22179,20191,2023-08-12,80.86,Bank Transfer
22180,20192,2023-08-24,679.96,Bank Transfer
22181,20193,2023-09-27,679.96,Direct Debit
22182,20194,2023-10-27,679.96,Direct Debit
22183,20195,2023-11-24,679.96,Direct Debit
22184,20196,2023-12-27,679.96,Direct Debit
22185,20197,2024-01-23,251.25,Direct Debit
22186,20197,2024-01-27,141.6,Direct Debit
22187,20197,2024-02-12,208.7,Direct Debit
22188,20198,2024-02-20,679.96,Direct Debit
22189,20199,2024-03-25,679.96,Direct Debit
22190,20200,2024-04-25,679.96,Direct Debit
22191,20201,2024-05-25,679.96,Bank Transfer
22192,20202,2024-06-27,679.96,Other
22193,20203,2024-07-27,679.96,Bank Transfer
22194,20204,2024-08-22,679.96,Direct Debit
22195,20205,2024-09-26,679.96,Card
22196,20206,2024-10-16,679.96,Direct Debit
22197,20207,2024-11-25,302.18,Direct Debit
22198,20207,2024-11-28,130.49,Card
22199,20207,2024-12-01,247.29,Direct Debit
22200,20208,2024-12-20,679.96,Direct Debit
22201,20209,2024-11-14,506.84,Direct Debit
22202,20210,2024-12-11,506.84,Direct Debit
22203,20212,2023-10-04,327.05,Direct Debit
22204,20213,2023-11-17,327.05,Card
22205,20214,2023-11-30,327.05,Bank Transfer
22206,20215,2024-01-04,327.05,Direct Debit
22207,20216,2024-02-02,327.05,Direct Debit
22208,20217,2024-02-28,327.05,Direct Debit
22209,20218,2024-03-30,327.05,Direct Debit
22210,20219,2024-05-05,327.05,Direct Debit
22211,20220,2024-06-05,327.05,Direct Debit
22212,20221,2024-07-05,78.09,Direct Debit
22213,20221,2024-07-12,87.33,Direct Debit
22214,20222,2024-07-30,327.05,Direct Debit
22215,20223,2024-08-27,327.05,Direct Debit
22216,20224,2024-10-02,327.05,Card
22217,20225,2024-11-01,46.4,Direct Debit
22218,20225,2024-11-07,54.41,Direct Debit
22219,20226,2024-11-24,327.05,Direct Debit
22220,20227,2024-12-23,327.05,Direct Debit
